#a,b
3.32970,3.22187
-0.74279,0.37510
0.85920,-1.39342
1.54492,0.93264
0.58320,-0.02355
0.87990,-1.91951
1.28263,4.42257
-0.92936,-0.14507
1.48028,-1.28284
1.66639,2.04735
-0.50533,-0.57219
0.70316,-1.69572
1.75725,2.46467
0.50689,-0.87915
-1.25994,-0.22927
2.60821,0.67356
-0.75210,1.10252
1.05048,-1.01424
1.01790,0.97392
-1.00077,-0.00086
1.08493,-1.36085
2.15183,1.87157
-1.02507,0.09933
1.12461,-1.11793
1.90470,1.97382
-2.72216,-1.63996
0.83059,-1.10646
1.57951,3.31214
-0.61276,0.29843
-0.02032,-1.58740
1.02421,1.52660
-1.13368,0.38684
0.70991,-1.41265
2.04555,1.69445
-1.32240,-0.10137
0.76014,-1.05087
2.38246,1.27066
-0.69954,0.14314
0.87952,-0.23401
2.30002,2.26859
-0.59592,0.22383
2.29433,-0.60728
0.65100,1.91453
0.00063,-0.67084
0.94625,-0.70297
0.44508,2.02928
-0.44534,0.13850
1.02224,-0.79812
2.19525,3.18092
-0.98744,0.00728
1.51004,-1.32289
2.43322,2.57090
-1.10466,-0.07220
0.15177,-0.58101
1.49595,1.28444
-0.66153,-0.57564
1.17093,-0.93298
2.13670,2.18426
-1.54143,-0.41196
0.97426,-1.01745
-0.11404,0.46164
-1.92068,0.21251
1.04203,-0.98655
2.81088,2.05515
-1.60091,0.54651
1.17600,-0.89699
3.10536,1.40333
-1.10131,-0.15376
1.09004,-0.37596
1.76879,1.63416
-1.48943,-1.70147
1.08505,-1.62521
2.06091,2.29986
-0.59161,-2.38156
1.55409,-0.73002
2.11674,1.64752
-1.43639,-1.07868
1.14420,-0.67194
1.65397,3.67313
-1.26211,0.00998
0.58288,-0.85307
2.34807,1.95995
-1.38461,0.02339
0.85004,-1.25149
1.48298,2.19337
-0.78661,1.47007
0.46551,0.53355
1.63012,3.36841
-0.59093,0.05336
0.98274,-1.05004
1.60199,2.39607
-1.02045,-0.48483
0.66957,-1.45058
2.90666,3.22780
-2.06080,-1.15932
0.42265,-0.64037
2.13752,1.81839
-1.68967,0.25402
1.12084,-0.85455
2.33710,1.76999
-0.89959,0.04600
1.44863,-1.41511
1.64691,1.51101
-2.10269,-1.33253
0.42649,-0.77728
2.25181,2.73730
-0.87658,0.18600
1.01528,1.21650
1.63732,1.45064
0.27915,-0.93514
-0.08377,-0.97281
1.60968,1.46693
-0.64129,-0.03512
0.51787,-0.04856
1.94250,1.85399
-0.84878,0.18413
0.77175,0.09794
0.75476,1.91287
-0.78902,0.29014
1.89571,-0.85715
2.26455,2.05261
-0.11497,0.44287
0.92227,-1.45244
1.68466,0.03556
0.29697,-0.80878
0.87003,-2.13125
3.10164,1.13709
0.24798,-1.14754
-0.57008,-1.03522
2.42442,1.58653
-1.59654,-0.15035
0.60249,-2.15858
1.90582,1.92527
-0.64927,-0.43177
1.14740,-1.93855
1.56668,1.91841
-1.14510,0.03331
0.22235,-1.42877
2.95736,1.92815
-0.46967,-0.41240
0.09024,-0.32963
2.14513,2.03644
-1.00673,0.43499
1.90937,-0.33033
1.73537,2.48195
-1.23975,0.20486
1.66472,-0.92388
1.77813,2.60585
-0.95399,0.11794
0.90561,-2.28836
1.20422,2.49329
-0.97543,0.04330
0.57348,0.30146
2.53663,3.01635
-0.17781,1.37925
0.11412,-0.08948
1.91049,2.01199
0.63812,0.20466
1.00498,-0.98204
2.48489,2.27228
-1.01123,-0.00113
1.27526,-1.11671
2.20777,1.55866
-1.61317,-0.42587
0.33992,-1.26048
1.68835,2.22048
-2.02753,1.72311
0.70891,-0.75705
1.83684,1.70542
-1.43991,0.60070
0.84688,-1.27288
1.76944,2.97831
-0.03563,-0.65714
0.31454,-1.68494
3.02911,2.21915
-0.94603,0.06724
1.03473,-1.10007
2.72095,1.81703
-0.83761,-1.50906
0.68272,-2.21980
1.97208,1.98876
-1.25185,0.03282
1.16409,-1.05615
3.42726,2.69225
-0.32071,0.01177
1.13512,-1.85906
1.87731,0.81550
-1.03200,-0.13470
2.54208,0.47534
3.08226,2.49718
-0.74877,-0.09112
0.99139,-1.03062
1.75749,1.97678
-0.30279,1.57731
0.37723,-2.18678
2.04907,2.03411
-0.70204,0.15177
1.21560,-1.47340
2.24102,0.70789
-1.00596,-0.00782
0.35140,-0.78771
2.28025,3.70466
-1.07749,0.83978
0.85677,-1.06737
2.02550,2.15795
-2.02088,0.28807
1.10057,-0.91298
0.66412,1.37054
-0.76376,0.00767
0.74799,-1.15280
2.01096,2.11128
-0.52316,0.70785
1.06688,-1.82241
0.88634,3.93343
-1.39054,0.04619
1.49597,-1.27329
2.65029,3.02253
0.93597,-0.32673
0.97398,-1.00682
2.23066,2.21774
-1.95007,-0.17668
1.16388,-0.73294
2.41971,1.70876
-1.33625,0.36844
1.79496,-0.64869
2.58093,3.67381
-1.31636,-1.32988
1.87765,-1.45947
2.07598,1.51175
-1.03402,0.03700
0.93227,-0.59526
1.13633,2.87394
-0.08182,-0.28637
1.59724,-0.86087
2.99950,3.90916
-1.17138,1.88231
1.12299,-0.52740
3.82489,2.39209
0.14389,0.07774
1.29896,-0.24570
2.13515,1.96203
-0.54562,0.54289
1.93490,0.92600
1.68992,2.56407
-0.10661,0.00745
1.29771,-1.38527
2.01081,2.23831
-1.13702,-0.07028
1.26471,-1.55829
2.22266,2.49539
-1.29594,0.03679
1.10144,-0.01542
3.02024,2.23482
-1.27345,-0.60477
1.11032,-0.63809
2.04706,2.16995
-0.69242,0.87445
1.48398,-0.08455
2.39211,2.27888
-1.28726,-0.06262
1.17829,-1.51289
1.94152,1.00713
-1.51841,-0.71724
1.28502,-0.92448
2.14096,2.22656
-1.36147,0.16356
0.36696,-1.79811
2.02839,1.97965
-0.25004,0.29710
0.36328,-1.45982
1.10898,0.50151
-1.11053,-0.67120
1.00167,-0.89510
1.37548,1.47528
-2.54096,0.92721
1.31851,-1.32871
1.42823,3.27917
-1.11787,-0.06858
0.87867,-1.23449
1.18882,2.68488
-0.25785,0.38498
1.58729,-0.19829
1.99623,1.95738
-0.87569,0.37265
-0.55588,-0.04202
2.77114,2.14291
-0.74358,-0.22127
1.06649,-0.31775
1.97611,1.34378
-1.00114,-0.00022
2.31956,-1.26364
2.60192,2.75007
-0.57453,0.04865
1.09025,-1.35096
1.36770,2.04687
-1.57068,-0.54283
1.09616,-1.14997
2.34920,2.32660
-1.14676,-0.04384
0.23232,-0.17741
2.01916,1.98588
-0.98642,-1.03306
0.17273,-1.31384
2.22392,2.18287
-1.37717,0.05227
1.63768,-1.20968
-0.16896,0.27778
-2.35128,0.13741
1.08411,-0.93917
3.45693,0.96324
-1.12174,0.58982
0.53401,-2.01588
2.47254,2.01094
-0.62679,-0.30306
1.88954,-0.08644
2.01844,2.53307
-0.80246,-2.12346
1.50738,-0.12193
2.26790,2.16002
-1.11726,0.10376
-0.58066,-0.75712
1.77038,1.25211
-1.63826,0.21323
1.51062,0.70728
1.82834,1.64467
-0.02873,-0.86528
1.31615,-1.25623
1.61514,2.73384
-1.23818,0.19428
1.13323,-1.31292
1.30706,2.02796
-1.46041,-0.33674
1.08064,-0.26335
2.94506,2.83495
-0.96969,0.30825
1.11705,-2.19101
2.22015,1.16691
-1.51233,-0.21323
-0.44241,-1.33970
1.60230,1.84186
-1.36834,-0.03911
0.39015,-0.28782
1.86677,2.00021
-0.44200,1.64829
0.82910,-0.50509
2.14906,2.03755
-0.99414,0.03877
2.23859,-0.33460
1.03763,2.49012
-0.97466,-1.06535
-0.08315,0.03268
2.31561,1.99001
-2.29253,0.38264
2.31417,0.17947
0.92842,2.13035
-0.35693,-0.62464
1.78982,-1.12200
1.69218,2.94248
-0.65996,0.94893
1.50906,-0.85469
2.29879,2.78927
-0.75824,0.25021
0.36852,-1.08010
0.91653,1.84139
-1.13961,-0.01460
0.91944,-0.93546
1.91406,1.60931
-2.44164,0.13199
1.10203,-0.89647
2.24226,1.58632
-1.31481,-0.78669
-0.64696,-0.23761
1.98673,2.19665
-0.57592,0.34781
0.89324,-0.46047
0.69200,0.88216
-0.12510,-0.01351
0.49015,-0.79507
1.46705,1.22828
-1.75234,0.70126
0.52471,-2.20929
2.87388,1.02908
-0.68447,-1.45757
0.78455,-1.15034
1.60299,1.47757
-1.32536,-0.54595
0.49971,-0.92535
1.66070,1.67517
-1.13203,1.73502
1.71430,-1.23641
3.25816,0.20579
-1.16194,0.07654
1.08005,-0.99787
2.27912,2.38708
-1.08396,0.20655
0.38605,-1.12233
2.46934,0.74719
-0.97751,-0.41419
1.40090,-0.90925
2.03255,2.15655
-0.62051,-0.29592
0.73711,-1.09099
2.04405,1.73272
-0.66607,-1.18819
0.03305,-0.11515
1.95646,1.88079
0.81732,-0.23341
0.47520,-1.18971
0.59381,2.21923
-0.01133,0.45096
0.43293,-0.70229
3.68113,2.24432
-1.49535,0.37031
-0.20337,-0.20365
2.68479,1.78476
-0.00615,-1.79062
1.00220,-0.93679
1.81197,2.23879
-0.00932,0.46164
0.74748,-1.69782
2.30408,2.25995
0.78429,0.16025
0.78962,0.42577
1.94655,2.05259
-2.47557,0.28115
0.01573,-2.08251
1.97152,2.02113
-1.34797,0.63418
-0.55211,-1.35666
1.89566,0.95539
-1.39795,-0.74509
1.23195,-1.07381
1.98299,1.92761
-0.28763,0.84017
1.14500,-1.64284
1.30056,1.30462
-1.00038,-0.37358
1.42205,-1.27898
1.76093,1.81956
-1.36346,0.33234
0.80497,-1.07856
2.40049,2.06358
-0.98775,0.05497
0.76713,-0.57415
1.96786,1.31211
-0.89817,0.06355
0.70167,-0.79607
2.08343,2.44439
-1.42604,-0.26338
2.09671,0.13405
1.75480,2.11296
-1.17525,-0.53755
3.12508,-0.26188
2.17627,2.09797
-0.85284,0.49556
1.08559,-1.04104
2.41164,1.33102
-0.38792,-0.31035
1.56733,-0.53973
1.10927,1.90849
-1.04646,0.05397
1.22193,-1.00809
2.24475,1.34248
-0.97458,-0.51834
2.08860,0.38282
0.65493,2.12278
-0.66941,0.03474
1.12879,-1.05228
1.94683,1.70956
-2.51954,0.98983
1.99850,-2.92677
1.90635,1.58537
0.46008,-0.59983
1.42810,-1.24802
1.54372,2.67105
-0.87424,0.11312
0.30636,-1.19456
1.58162,3.33487
-1.16472,0.10576
0.72288,-3.25306
2.35470,2.80541
-1.33391,0.56688
1.05383,-1.02857
2.01184,1.99914
-0.75452,-0.27309
0.71841,-0.63713
2.30248,2.31876
-0.04942,-0.70044
0.82362,-1.32038
2.59888,1.88485
-1.04458,0.00849
1.30035,-0.70731
1.55514,2.83142
-0.13887,0.21904
1.61901,-0.41539
1.57177,2.69084
0.41489,-0.67199
0.71784,-1.33242
2.73706,1.34852
-1.04499,0.03061
0.43906,0.05310
1.82616,2.05944
0.29296,-0.57571
1.06610,-0.97452
2.42074,2.25698
-1.03352,-0.28389
-1.20840,-1.55391
1.84620,1.86835
-1.13329,-0.71476
1.24373,-0.70425
1.99938,2.00020
-1.07122,0.05000
1.35714,-1.53296
2.40637,1.73845
-0.65626,0.54168
0.70781,-0.56858
1.22913,2.54070
0.21163,-0.54708
1.10364,-1.34360
1.94219,2.22146
-1.81994,0.25183
1.26007,-1.32177
1.99906,2.00189
-0.86962,0.12977
0.93661,-0.59987
2.30257,1.75690
-0.98518,0.07861
1.03789,-1.14759
2.10309,2.19750
-1.73834,0.15050
1.52509,-0.92927
1.45141,2.39445
-2.65056,-2.11529
1.16956,-1.31899
2.49494,2.40307
-0.34677,-0.76470
1.01801,0.37779
2.36570,1.96824
-0.46021,0.12960
0.20209,-1.07796
2.06938,1.99502
-2.12185,-0.13058
1.36165,-0.72246
2.23562,2.01590
-1.13433,-0.24029
2.09582,-0.73264
3.48232,1.66266
0.48937,-0.87482
0.70347,-0.55225
2.00582,1.96446
-0.93506,0.20595
0.68076,-0.67814
1.69041,1.93538
-0.47473,-1.00389
0.89635,-1.09077
1.84304,1.69497
-0.28808,0.84015
0.92582,-0.93652
1.95806,2.08870
-0.68241,-1.48241
1.65560,-1.12894
1.19613,1.21752
-2.66616,0.78587
0.73716,-1.10639
2.45280,2.42909
-0.65796,0.44310
1.31959,-0.97681
3.37162,2.52221
-0.88141,1.45099
0.52877,-0.91393
1.95586,2.16929
-1.01224,0.08423
2.06041,-1.27898
1.81299,1.54266
-1.81210,0.21022
1.90771,-2.30473
2.24524,2.08783
-1.02100,-0.01487
0.95413,-1.01751
1.02138,1.92352
-1.03321,-0.29111
-0.93247,-1.40351
1.45570,2.04870
-0.92813,0.15652
1.37056,-0.66174
2.04576,3.70128
-0.88576,0.00174
0.68738,-1.61722
1.82715,2.49254
-0.56221,-0.23194
1.16112,-0.91569
3.46793,2.94717
-1.39585,-0.41731
-0.27461,-1.46732
2.21515,2.89812
-3.32342,0.38123
0.77736,-2.19499
1.17498,2.05759
-1.67887,0.66722
1.14478,-0.57152
2.37690,1.76720
-2.38306,-0.48782
0.74115,-0.77482
1.09243,2.24606
0.46228,1.66563
0.97719,0.11763
2.64250,2.82519
-0.97539,-0.02483
1.08935,-1.07625
2.41344,1.80735
0.65254,-0.14837
0.45329,-0.85527
2.42968,3.44858
-1.25625,-0.17583
1.12745,-0.88160
2.00022,1.99976
-1.27033,-0.42472
2.26154,-0.86996
2.24074,2.63697
-1.00451,0.01043
1.30944,-0.44085
1.44909,1.68267
-1.20045,-0.80809
0.62361,-0.78061
1.79016,2.02026
-0.31241,0.95292
0.79242,-1.08238
1.62345,0.72426
-0.57710,0.53739
0.65250,0.03725
1.49352,1.84393
-0.92811,-0.01480
0.81213,-1.45966
1.91591,2.06449
-0.56739,1.18211
0.22681,1.16768
1.28075,1.43927
-0.25598,-0.35249
1.24068,-1.06547
3.56936,2.49030
-0.47643,-1.28786
1.11112,-0.96946
2.13613,2.34852
0.14725,-0.37199
0.76109,-1.47909
2.01077,4.23177
-0.47686,0.24390
0.61743,-1.22749
2.96396,1.24697
0.87951,-0.08101
2.66301,-1.44114
1.86652,1.84419
-0.63286,0.84409
1.72847,0.16529
2.33673,1.93170
-0.96150,0.13441
1.01311,-0.86804
2.29203,2.18099
-1.34025,-1.86445
1.79075,0.76355
2.22097,2.24592
-1.56364,-0.46882
0.25779,-2.63905
2.41496,0.27608
-1.56629,0.90058
-1.28641,-1.00097
2.02382,2.07696
-0.66685,-0.14697
0.91740,-0.35084
1.81656,1.35713
-0.97471,0.43600
1.75792,-1.59515
2.31837,2.17968
-0.62502,0.46744
1.49026,0.07050
2.20333,1.60825
-1.02882,0.08764
1.42014,-0.82580
2.65680,1.80166
0.37418,0.43337
1.67364,-0.30791
2.33670,1.69024
0.23574,0.43364
1.98016,-2.29103
2.19034,1.84623
-0.91814,0.96035
1.84862,-1.07061
2.47539,2.41699
-0.95759,-1.65873
1.07236,-2.05008
3.96467,0.98769
-0.68283,0.86510
-0.09108,-1.61088
2.82424,1.70991
-1.74534,0.25329
0.88171,-1.40574
3.62575,2.07365
-0.50175,-1.66401
-0.78038,-0.66603
1.94369,1.83791
-1.93224,-1.13051
1.69659,-1.43880
1.99956,2.07090
-1.34229,1.37396
2.02705,-1.29466
1.12246,2.29458
-0.21347,-0.10927
-0.38192,-0.53107
3.18910,1.40912
-1.67997,1.25548
1.40831,-1.34954
1.56661,3.12274
-1.51404,-0.00257
-0.18586,-0.60563
2.31454,2.41464
-0.90919,-0.31463
1.10001,-0.68236
2.80206,0.93599
-0.51967,1.42808
0.96266,-1.82724
1.80095,1.91975
-0.95148,-0.08040
1.78514,-0.03756
1.89823,1.96774
-0.98447,-0.01415
3.37641,-1.63769
2.75899,2.68856
-2.06720,-0.05917
1.33597,-0.66382
1.76899,2.20965
-0.68987,0.31116
0.68113,0.33070
0.90036,1.85828
-1.49263,-0.13177
1.17280,0.04112
1.79218,1.98300
-0.70959,-1.01928
0.64163,-0.44675
2.10316,1.77433
-1.02941,-0.07051
1.36410,-0.65944
2.03393,2.14695
-1.10097,0.03511
0.68110,-1.27065
2.17409,2.84075
-0.69219,-0.13669
0.71186,-1.20792
1.59519,3.34136
-0.96092,-0.09663
0.96952,-1.01465
1.99017,1.97068
-0.42616,-0.37156
0.76293,-1.27695
1.38052,0.72306
-0.31652,0.91669
0.80691,-0.57657
2.05277,1.12920
-0.13103,-1.98544
0.98175,0.15949
1.83788,2.21844
-0.40073,-1.08440
-0.21310,-1.72256
2.23393,2.86999
-0.73059,0.54318
2.47443,-0.23069
2.06549,1.30771
-0.79903,0.24080
1.55507,-0.30721
2.01071,2.09870
-1.69870,-0.07857
1.16019,-0.82781
2.31591,2.11298
-0.81576,-0.56806
0.54617,-0.98192
2.06734,2.13791
-1.70309,-0.45660
0.71961,-0.21793
1.10396,2.04789
-2.85305,-0.42630
1.10096,-0.52144
1.28656,-0.08440
-0.87431,-0.38825
1.00011,-1.32250
0.80756,1.72992
-1.30535,-0.05768
1.17476,-0.79911
1.05864,2.35583
-0.95440,-0.31904
1.64800,-0.42344
2.47839,1.70335
-1.28535,-0.79670
1.07968,-1.84959
3.62894,3.35997
-0.72213,0.12444
0.99324,-0.88729
1.74428,1.02451
-1.41564,0.97528
0.52621,-1.25494
2.72487,0.71748
-1.01867,0.03959
0.60877,-0.42637
1.24209,2.75478
-0.56728,1.70973
1.24431,-1.43312
2.05701,2.20104
0.02067,0.74386
1.25879,-1.01206
2.05296,1.79931
-1.12701,-0.82869
1.39491,-0.79637
1.76326,2.07792
-1.58116,0.66983
1.25835,-1.44434
2.01529,1.99189
-0.18464,-0.36979
-0.33964,-2.97987
2.35855,0.57922
-2.95636,0.88093
0.94611,-1.17968
2.02127,1.95776
-1.00351,0.02480
0.97065,-1.10746
3.04050,3.46516
-0.30943,0.96204
0.88935,-1.04131
2.59210,1.30388
-1.32646,0.71063
-0.08430,-0.41463
1.37960,1.80316
-1.05880,0.33611
0.66936,0.60341
1.88983,2.41265
-0.94343,0.16685
1.15217,-0.70247
2.19490,1.89157
-0.98022,-0.04722
2.02045,-1.07814
2.63579,1.13845
-1.91343,0.20376
1.17500,-1.09341
3.14059,2.61049
-0.56946,-0.59432
1.26569,-0.82981
2.05956,1.78194
-1.08103,0.15342
0.49930,-0.81570
1.98392,1.86121
0.21375,-0.87376
1.23554,-1.44393
2.15377,1.92538
-1.37648,-0.26343
1.01290,-0.98928
0.35375,1.15236
-1.37565,0.63406
0.25847,-0.85256
1.81860,1.63033
-1.89825,0.32479
0.77701,-1.54915
1.72510,2.02869
-1.78986,0.68765
2.47210,-1.56390
1.75573,2.63036
-1.88775,1.02145
0.53389,-1.96342
2.32152,0.88731
0.74393,-0.92160
0.99370,-0.45324
2.01371,2.01082
-0.61120,0.50370
0.53963,-0.84735
2.18995,2.02660
-0.33191,-0.48183
0.51110,-1.12995
2.01706,3.47885
-1.10433,-0.22745
0.91594,-1.76616
1.80071,2.77965
-1.44525,0.13524
0.10007,-0.91245
2.20369,1.32523
-0.14942,-0.76151
0.91489,-0.92077
2.09990,2.04100
-0.80827,0.02602
1.38808,-1.44363
0.90036,1.90616
0.21019,1.01164
0.94810,-1.09180
1.51290,2.05060
-0.34459,-1.20003
0.56371,-1.38039
1.45457,1.58264
0.70089,-1.86156
-0.21227,-0.80932
1.77793,1.18731
-1.08950,-0.25057
1.10607,-0.58641
1.33454,2.36373
-1.11727,-0.13410
1.02298,-0.80892
2.05910,1.88102
-1.18325,-0.09473
1.07380,-0.87666
1.78281,1.99486
-0.83126,-0.13407
0.89963,-2.46328
0.84724,2.62134
-0.97965,0.10133
1.09676,-0.98021
3.29120,2.45841
-0.80799,-0.09934
-0.80265,-0.23242
2.23873,1.15782
1.14355,0.22924
0.04227,-0.75113
2.98463,1.86550
-1.51779,-0.63235
0.90830,-0.61357
1.97636,2.38520
0.21457,-0.63116
1.79201,-0.97562
1.30841,3.35270
-0.47545,0.30543
1.65256,-0.03126
3.07281,1.30992
-1.21239,0.59350
1.26367,-1.02070
2.67488,2.80653
-0.56629,-0.25382
0.04185,-1.25268
1.99567,3.08849
-0.90173,-0.41659
1.11041,-0.36612
1.95094,1.67207
-1.00567,0.15189
0.47910,-1.20272
2.72383,1.86045
-1.65042,0.90262
0.99169,-0.68565
1.64360,2.62675
0.45427,0.90943
1.66312,-1.59127
2.43266,3.03037
-0.52588,-0.16544
0.90815,-1.37945
1.55702,1.90230
-1.43369,0.16529
2.68430,-0.58276
0.58625,2.25410
-1.21686,0.27776
2.30132,-0.33229
2.06998,3.19928
0.01796,-0.61005
2.43105,-0.11961
2.02555,1.61807
-0.77873,-0.21651
-0.37484,0.58043
2.10217,1.99245
-1.31296,0.22947
1.01550,-0.99047
1.64706,1.60237
-1.31766,-0.36707
0.99732,-1.01475
2.18215,2.61078
-0.78536,0.14695
1.09596,-1.00586
2.71674,1.11328
-0.98792,-0.05196
0.52452,-2.09667
1.94878,1.95352
-1.27607,0.26625
0.96150,-0.73985
3.47097,1.77147
-1.56254,0.18846
1.13544,-1.86842
1.99005,1.85389
-0.99641,0.09791
0.95943,-2.11651
2.92450,1.85401
-0.79278,-0.49790
1.70900,-1.32950
1.99930,1.91137
-0.20032,0.10955
1.19017,-0.84601
1.57674,2.14598
-1.00314,-0.00474
1.65683,-0.93737
1.88643,2.33331
-0.95388,0.38957
-0.74057,-2.28450
1.71603,2.02144
-1.24702,0.27980
1.08587,-1.24780
1.53580,1.52748
-1.91315,0.00551
2.46137,-1.03454
1.99371,2.16617
-0.61335,-0.61023
1.11217,0.13048
2.33852,2.64239
-1.13912,0.54402
1.68344,-1.92649
2.06431,3.47257
-1.41184,-0.28792
0.71407,-1.54548
2.09680,1.88147
-0.11446,0.02363
2.34629,-1.04812
2.24380,2.77417
-1.73728,0.37402
0.48625,0.09661
1.85718,2.24601
-1.95278,0.38114
1.11425,-0.06266
4.25615,0.58604
-1.07314,-0.06998
-0.33543,-0.99125
1.98595,1.99451
-1.66276,-1.25694
0.99975,-1.00604
2.04131,1.99722
-0.53631,0.25229
0.98283,-1.05762
1.39005,3.48354
-0.97376,-0.01387
0.82609,-0.33328
2.59243,0.82078
-0.89904,0.62257
-0.04962,0.23132
0.92990,1.84896
-1.25201,-1.13810
1.11762,-0.93109
2.06305,2.12817
-0.92482,-0.01265
1.33242,-1.47763
1.09416,2.53290
-1.25260,-0.18328
1.25382,-0.84353
2.67850,1.86561
-1.69683,-0.16025
-0.34630,-1.69853
1.52327,3.52879
-1.11049,0.75709
1.42611,-1.15629
1.97916,2.00180
0.04573,1.01987
0.85933,-1.21936
3.03764,2.70628
-0.18696,-0.27329
1.82541,-2.75671
1.15537,1.82492
-1.45823,0.50731
1.82008,-0.93188
3.53301,4.12225
-0.91484,0.44334
0.85010,-1.01715
1.80241,0.98161
-0.39710,-1.05032
1.13361,-0.97284
1.68388,3.15109
-0.77619,-0.05382
1.42931,-2.19443
2.01993,2.10398
-0.86012,0.33950
-0.08789,-1.61517
1.51057,0.49825
-1.07524,-0.23472
0.99760,-1.00047
1.85190,1.16286
-0.56251,0.17533
0.82713,-1.10500
2.00721,1.91831
-0.80406,0.92217
2.48365,-0.46985
1.47827,2.65615
-0.99013,-0.02186
1.13811,-0.59902
0.31947,0.71190
-1.19128,-0.78222
1.50289,-0.72723
2.28668,2.08982
-0.44182,0.03819
0.24793,-1.60456
1.80690,1.97608
-0.86649,0.29677
-0.34869,-1.23206
1.75488,1.70950
-0.67506,-0.13031
1.30647,-2.51848
2.64323,2.27528
0.62345,0.68742
1.86535,-1.42084
2.05466,2.15997
-0.90257,-0.21182
0.91974,-1.63447
4.59204,1.60717
-0.94057,-0.54269
1.08374,-1.07223
1.42115,1.61159
-0.62156,0.08933
1.52180,-1.86784
2.07865,0.63920
0.19873,1.95779
0.92611,-1.11306
2.52432,2.22581
-0.02492,0.00492
1.10870,-2.06531
0.66638,1.26241
-0.39781,-0.67758
-0.54232,-2.71447
1.00164,2.31224
0.83572,1.25861
0.44395,-1.04448
3.11601,0.95269
-0.64632,-0.33568
1.44262,-1.81987
2.54162,2.14606
-1.55477,0.50779
1.26573,-0.85878
2.13821,1.90066
-0.86470,0.06875
1.02104,-0.89148
2.22515,1.50754
-0.15249,-0.67361
-0.79224,-0.34756
1.92513,2.58799
0.67420,0.00970
0.71864,-1.00667
1.25955,2.06628
-0.95600,-0.27544
1.27146,-2.01043
1.57802,2.37593
-0.94716,-0.00247
2.86950,-1.67046
0.54448,3.81838
0.01213,-0.55093
1.19609,-1.80984
1.74093,0.97219
-1.26749,0.62781
1.45802,-0.41153
1.83395,1.75442
-2.14934,0.47038
0.74936,-0.98447
2.22868,1.62522
-0.84168,0.37946
1.89671,-1.30725
1.74011,3.37795
-0.95016,-0.09755
2.75136,-1.46400
1.97614,1.56834
-1.19304,0.20885
1.70289,-1.40633
0.85737,1.51530
-0.52192,-0.11934
2.05727,-0.90357
2.84453,2.09398
-1.97450,-0.68802
0.21179,-1.21050
1.63322,2.19724
-0.49542,-0.13958
0.96023,-1.31050
1.94760,0.13528
-1.03180,2.11855
1.16429,-1.03951
2.69540,2.11191
-0.57108,-1.16068
0.82181,-1.37532
2.56498,1.59252
-1.24352,0.26027
1.28615,-0.94308
2.08634,1.21100
-1.34023,0.48928
-0.02002,-1.94633
1.01730,2.51953
-0.90260,0.11993
0.16763,-0.87417
1.12651,1.84500
-1.03171,0.32216
0.99815,-1.00713
1.34349,2.79776
-0.61231,0.85277
0.64101,-0.87699
3.48989,1.52531
-2.04933,-2.02896
0.83503,-1.06194
1.09772,2.33160
-1.67527,0.14233
0.80092,-0.65507
1.11410,-1.05031
-0.49373,-0.04263
0.60730,-0.66565
1.97130,1.94380
0.95454,-0.12767
0.74492,-2.21521
2.59814,1.30023
-0.87717,0.01328
0.81267,-1.08987
2.08335,2.04066
-1.17990,0.11811
1.03237,-0.99103
1.91290,2.01576
-1.17653,0.13573
0.82130,-0.24722
2.12882,1.34757
-1.57688,0.85756
1.07815,-1.11659
1.15148,2.82361
-0.84861,1.21149
1.54672,-1.50190
2.25153,1.42193
-1.45610,0.10396
1.55760,-1.37480
2.09703,3.37899
0.46727,1.27267
0.78684,-1.34006
2.02337,2.03702
-0.67956,0.34701
0.67729,-1.25394
2.74424,1.28762
-1.42931,-0.29606
1.23153,0.46254
1.48855,0.52159
-0.70516,-0.00631
1.19460,-0.43102
1.19906,1.40246
-1.09152,-0.14585
2.38764,-1.41154
2.79241,1.34393
-0.65021,0.15557
1.40189,-1.33954
2.76845,0.78799
-0.81705,-1.38270
0.59627,-0.58487
1.84637,2.04930
-1.41010,-1.11095
0.07244,0.10946
2.69963,1.56512
-1.94539,-0.54262
1.25093,-0.65773
1.45207,1.89621
-1.03919,0.01556
1.04009,-0.92102
3.80058,1.76554
-0.36636,3.06514
0.32664,-0.36074
2.39406,0.23066
-0.42009,0.26470
1.65840,-1.13610
1.85294,2.43277
-0.93947,-0.00577
0.87111,-0.61447
1.86791,0.99028
-1.18801,-0.99504
1.48081,-0.54927
2.13383,2.16501
-1.24317,0.26432
0.93487,-0.77946
2.44875,2.49047
-0.87623,0.44765
2.48182,0.40019
2.02447,1.49696
-2.15663,-1.01939
1.33083,-1.96238
2.51063,2.26281
-0.51853,0.42458
1.00902,-0.96553
2.30404,1.10820
-1.27847,-0.08696
0.47755,-1.09638
2.13900,1.77407
0.24350,1.02941
1.94215,-0.99444
1.93323,1.74902
-1.29061,-0.89473
0.11473,-0.99374
2.54409,2.50062
-1.00201,-0.10425
1.31743,-0.72211
1.99325,2.03108
-1.47785,-0.30833
0.40443,-1.75771
2.31015,1.25833
0.27839,0.62696
0.43472,-1.62291
2.11493,1.93963
-0.18695,-0.43361
0.85403,-1.30467
1.90741,2.38436
0.04410,-1.34043
0.19374,-0.84555
2.48130,3.21139
-1.07113,0.02244
0.76885,-1.26312
0.85269,1.60476
-0.19035,-1.94041
2.49185,-1.99729
